company,url,content,scrape_date,paragraph,word_count
L.E.K. Consulting,https://www.lek.com,"Industrial companies continue to play a critical role in the economic development across all major regions. Yet, executives face difficult challenges marked by slow manufacturing growth, the effects of disruptive technologies, and the power of the digital economy, all of which are transforming many sectors and causing companies to rethink their traditional business models. New competitors and participants present a number of opportunities and challenges, but both will require agile strategic responses.",2026-03-24,NA,72
L.E.K. Consulting,https://www.lek.com,"The dynamic and dramatic changes affecting the global healthcare market puts enormous pressure and tremendous opportunity into the hands of medical professionals, insurance executives, pharmaceutical leaders and medical device experts who all share a common goal of improving healthcare outcomes but also face extraordinary challenges in an increasingly value-based, consumer-centric and cost-conscious environment.",2026-03-24,NA,56
L.E.K. Consulting,https://www.lek.com,A fast-growing industrials manufacturer was facing persistent supply chain disruptions that threatened its operations. Recognizing the need for greater…,2026-03-24,NA,20
Latham & Watkins,https://www.lw.com,An insider’s guide to a global IPO.,2026-03-24,NA,8
Latham & Watkins,https://www.lw.com,"Latham and Georgeson join together to discuss what public companies and their advisors should know, and be doing now, as they enter the 2026 proxy season.",2026-03-24,NA,26
Latham & Watkins,https://www.lw.com,"Our cryptoasset trackers covering the EU, UK, and US help innovators, investors, and other market participants stay up to date with the evolving legislative and regulatory landscape.",2026-03-24,NA,27
Latham & Watkins,https://www.lw.com,Latham’s updated companion guides help US issuers and non-US issuers navigate US securities laws for financial statement requirements.,2026-03-24,NA,20
Latham & Watkins,https://www.lw.com,"In this edition, we explore developments in AI and digital health, cross-border licensing challenges, the pharmaceutical patent cliff, and other key areas.",2026-03-24,NA,23
Latham & Watkins,https://www.lw.com,"23 Consecutive Years on the A-List
Latham consistently ranks among the very top-performing firms across financial and cultural measures.",2026-03-24,NA,21
Latham & Watkins,https://www.lw.com,The American Lawyer A-List 2025,2026-03-24,NA,6
Latham & Watkins,https://www.lw.com,The American Lawyer and Law.com International,2026-03-24,NA,7
Latham & Watkins,https://www.lw.com,Our comprehensive training program helps our lawyers navigate the rapidly evolving AI landscape.,2026-03-24,NA,13
Latham & Watkins,https://www.lw.com,Experience the journey of a Latham summer associate.,2026-03-24,NA,8
Latham & Watkins,https://www.lw.com,"Latham’s annual Spring Challenge focuses on overall well-being, camaraderie, and engagement across the globe.",2026-03-24,NA,16
Latham & Watkins,https://www.lw.com,Latham co-hosted a youth tennis clinic with Boys & Girls Club of the Austin Area ahead of the 2025 tournament.,2026-03-24,NA,20
Latham & Watkins,https://www.lw.com,"In 2024, we partnered with clients across the tech ecosystem to drive tech forward.",2026-03-24,NA,14
Latham & Watkins,https://www.lw.com,"Notice: We appreciate your interest in Latham & Watkins. If your inquiry relates to a legal matter and you are not already a current client of the firm, please do not transmit any confidential information to us. Before taking on a representation, we must determine whether we are in a position to assist you and agree on the terms and conditions of engagement with you. Until we have completed such steps, we will not be deemed to have a lawyer-client relationship with you, and will have no duty to keep confidential the information we receive from you. Thank you for your understanding.",2026-03-24,NA,102
Lenz & Staehelin,https://www.lenzstaehelin.com,Learn about the personalised advice and legal representation our teams of leading lawyers and tax experts offer – both in Switzerland and globally.,2026-03-24,NA,22
Lenz & Staehelin,https://www.lenzstaehelin.com,Read latest news about major deals and cases plus thought leadership articles and other publications written by in-house specialists.,2026-03-24,NA,20
Lenz & Staehelin,https://www.lenzstaehelin.com,"Take next steps in your legal career with us – whether you’re an ambitious student, outstanding associate or innovative business support specialist.",2026-03-24,NA,22
Lenz & Staehelin,https://www.lenzstaehelin.com,"As we harness the power of AI to enhance our services, we will live by our core values and high standards.",2026-03-24,NA,21
Lenz & Staehelin,https://www.lenzstaehelin.com,"Learn how we're dedicated to operating what is one of Switzerland's most respected law firms ethically, sustainably and responsibly.",2026-03-24,NA,21
Lenz & Staehelin,https://www.lenzstaehelin.com,Search for Lenz & Staehelin people who can help you no matter how complex or challenging your case – then get in touch to find out how.,2026-03-24,NA,25
Lenz & Staehelin,https://www.lenzstaehelin.com,"Learn how our renowned, partner-led services combine innovation and pragmatism to solve problems and maximise opportunities both inside and outside Switzerland.",2026-03-24,NA,22
Lenz & Staehelin,https://www.lenzstaehelin.com,"Listed and unlisted multinationals. SMEs, individuals and institutions plus other organisations of every shape and size. Experienced Lenz & Staehelin teams of lawyers and tax experts serve our clients with relevant, considered, understandable advice in all areas of business law. How can we help you?",2026-03-24,NA,44
Lenz & Staehelin,https://www.lenzstaehelin.com,"Within teams and across teams, from office to office, close collaboration throughout Lenz & Staehelin brings together the best people to deliver the best outcome. Our seamlessly integrated practices can tackle any legal problem.",2026-03-24,NA,33
Lenz & Staehelin,https://www.lenzstaehelin.com,"More perspectives, more ideas, more intelligent routes to success. We welcome and nurture the finest minds, regardless of background. Diversity opens up opportunities both for our clients and the teams serving them.",2026-03-24,NA,32
Lenz & Staehelin,https://www.lenzstaehelin.com,"Knowledge runs deep at Lenz & Staehelin. So we share our thought leadership through blogs, articles, papers and other publications to illuminate all areas of the law. Get our experts’ view on hot topics, influential judgements and more.",2026-03-24,NA,37
Lenz & Staehelin,https://www.lenzstaehelin.com,"We want to contribute responsibly to a fast-changing world. Find out more about how we’re maximising our impact for good across sustainability, responsibility, and diversity and inclusion.",2026-03-24,NA,29
Lenz & Staehelin,https://www.lenzstaehelin.com,"Lenz & Staehelin
					
					The world’s Swiss law firm",2026-03-24,NA,8
Linklaters,https://www.linklaters.com,We work as one team across borders and practices to bring the whole firm to our clients.,2026-03-24,NA,17
Linklaters,https://www.linklaters.com,Inspiring confidence and trust as the #1 global legal team in the world,2026-03-24,NA,13
Mayer Brown,https://www.mayerbrown.com,"Mayer Brown is a global legal services provider comprising associated legal practices that are separate entities, including Mayer Brown LLP (Illinois, USA), Mayer Brown International LLP (England & Wales), Mayer Brown Hong Kong LLP (a Hong Kong limited liability partnership) and Tauil & Chequer Advogados (a Brazilian law partnership) (collectively, the “Mayer Brown Practices”). The Mayer Brown Practices are established in various jurisdictions and may be a legal person or a partnership. PK Wong LLC (“PKW”) is the constituent Singapore law practice of our licensed joint law venture in Singapore, Mayer Brown PK Wong Pte. Ltd.  More information about the individual Mayer Brown Practices and PKW can be found in the Legal Notices section of our website.",2026-03-24,NA,115
Mayer Brown,https://www.mayerbrown.com,“Mayer Brown” and the Mayer Brown logo are the trademarks of Mayer Brown.,2026-03-24,NA,13
Mayer Brown,https://www.mayerbrown.com,Attorney Advertising. Prior results do not guarantee a similar outcome.,2026-03-24,NA,10
Niederer Kraft Frey,https://www.nkf.ch,Niederer Kraft Frey is a preeminent full service law firm with an international approach and a proven track record of legal excellence and innovation.,2026-03-24,NA,24
Niederer Kraft Frey,https://www.nkf.ch,"Since 1936, we have been home to exceptional lawyers distinguished by their curiosity, flexible thinking and sound judgement.",2026-03-24,NA,18
Niederer Kraft Frey,https://www.nkf.ch,INVISION sells AK Group to mobilezone,2026-03-24,NA,6
Niederer Kraft Frey,https://www.nkf.ch,NKF ranked multiple times band 1 by Chambers Europe 2026,2026-03-24,NA,10
Niederer Kraft Frey,https://www.nkf.ch,"EQT, together with ADIA and Auba, successfully complete the sale of 14.3% of Galderma’s share capita…",2026-03-24,NA,18
Niederer Kraft Frey,https://www.nkf.ch,Swiss Prime Site issues CHF 350m green convertible bonds due 2032,2026-03-24,NA,11
Niederer Kraft Frey,https://www.nkf.ch,Zurich Insurance Group Ltd raises USD 5.0bn to partly finance the acquisition of Beazley plc by way of…,2026-03-24,NA,19
Niederer Kraft Frey,https://www.nkf.ch,Switzerland Moves to Regulate Space Operations — A New Legal Orbit for the Swiss Space Industry,2026-03-24,NA,15
Niederer Kraft Frey,https://www.nkf.ch,Performance meets payoff: Crafting win-win earnout agreements,2026-03-24,NA,8
Niederer Kraft Frey,https://www.nkf.ch,FINMA-Auskünfte ohne nemo-tenetur-Hinweis sind strafrechtlich nicht verwendbar (Bundesgerichtsurteil …,2026-03-24,NA,11
Niederer Kraft Frey,https://www.nkf.ch,Entwicklungen im Zivilprozessrecht (1/2) | Le point sur la procédure civile (1/2),2026-03-24,NA,13
Niederer Kraft Frey,https://www.nkf.ch,Distribution Agreements: A Cross-Perspective Between Commercial Strategy and Litigation,2026-03-24,NA,10
Niederer Kraft Frey,https://www.nkf.ch,"We are professionals: lawyers, advisors, strategists and guides. We give straightforward advice in the best interests of our clients even when that advice is not immediately popular. We do not let a difficult conversation get in the way of a positive result.",2026-03-24,NA,42
Niederer Kraft Frey,https://www.nkf.ch,"We harness our knowledge, skills and expertise across the full spectrum of business law to provide seamless, effective, top tier legal advice across all practice areas. Our partner-led teams are agile. We focus on effective communication and teamwork to deliver pragmatic, comprehensive solutions and to help our clients with their most challenging and complex business decisions.",2026-03-24,NA,57
Niederer Kraft Frey,https://www.nkf.ch,"Our specialised, and cross-disciplinary teams are extensively experienced and have a keen understanding of the relevant legal frameworks across a broad range of sectors.",2026-03-24,NA,25
Niederer Kraft Frey,https://www.nkf.ch,"Niederer Kraft Frey is a leading full-service Swiss corporate law firm based in Zurich and Geneva with an international approach. We work closely with our clients in Switzerland and internationally to implement strategic goals, strengthen businesses and navigate change effectively.",2026-03-24,NA,41
Niederer Kraft Frey,https://www.nkf.ch,"At NKF, we strive to satisfy the growing expectations of our clients, employees and the wider society by making a real and lasting difference in doing business in a responsible way. Corporate Social Responsibility is therefore an integral part of our corporate identity and culture.",2026-03-24,NA,45
Niederer Kraft Frey,https://www.nkf.ch,"We are known to provide practical, straightforward and hands-on advice. Find out more about our approach.",2026-03-24,NA,17
Niederer Kraft Frey,https://www.nkf.ch,Our values are our constitution. They give us a solid framework in which we are free to move quickly and with integrity to serve the interests of our clients in a constantly changing commercial world.,2026-03-24,NA,35
Niederer Kraft Frey,https://www.nkf.ch,"The Lab by NKF provides technology-based legal services and applies creativity, expertise and legal knowledge. Our services build on our distinct market knowledge, legal expertise and our capacity for innovative thought.",2026-03-24,NA,32
Pestalozzi,https://www.pestalozzilaw.com,"This guide helps Swiss companies navigate legal challenges in AI, covering governance, regulation, liability, data protection, IP, and employment.",2026-03-24,NA,19
Pestalozzi,https://www.pestalozzilaw.com,Pestalozzi achieved 29 individual rankings and recognition across 13 practice areas in Chambers Europe 2026,2026-03-24,NA,15
Pestalozzi,https://www.pestalozzilaw.com,Swiss voters approve Federal Act introducing individual taxation: what does this mean in practice?,2026-03-24,NA,14
Pestalozzi,https://www.pestalozzilaw.com,Pestalozzi contributes to the Chambers Patent Litigation Global Practice Guide 2026,2026-03-24,NA,11
Pestalozzi,https://www.pestalozzilaw.com,We offer both young as well as experienced lawyers exciting career opportunities,2026-03-24,NA,12
Pestalozzi,https://www.pestalozzilaw.com,"If you have any questions or require further information, our team is at your disposal at all times. Please use the form below to submit your inquiry without obligation. We will get back to you promptly.",2026-03-24,NA,36
Pestalozzi,https://www.pestalozzilaw.com,Sign up to receive our e-mail updates on the latest legal trends and developments:,2026-03-24,NA,15
PwC,https://www.pwc.com,Engine by Starling: From launching a bank to launching a software business,2026-03-24,NA,12
PwC,https://www.pwc.com,PwC’s 29th Global CEO Survey,2026-03-24,NA,6
PwC,https://www.pwc.com,Explore the CEO survey with AI,2026-03-24,NA,6
PwC,https://www.pwc.com,"AI, climate change and geopolitical shifts are reconfiguring the global economy. Last year, we estimated there was US$7 trillion to be won through reinvention. We’ve mapped the value in motion from 2025 to 2035, so you can build a future-ready business to capture it.",2026-03-24,NA,47
PwC,https://www.pwc.com,"AI, climate change and geopolitical shifts are reconfiguring the global economy.",2026-03-24,NA,11
PwC,https://www.pwc.com,That's where we come in.,2026-03-24,NA,6
PwC,https://www.pwc.com,PwC brings the sharpest minds in tech.Deep expertise that industries are built on.And rolling up our sleeves to deliver results.Alongside you. Start to finish.,2026-03-24,NA,27
PwC,https://www.pwc.com,"so you can
							
								stay ahead
								protect what you build
								create new value",2026-03-24,NA,12
PwC,https://www.pwc.com,Playback of this video is not currently available,2026-03-24,NA,8
PwC,https://www.pwc.com,"CEOs are reinventing their companies with technology and seeking growth opportunities in new sectors, even as they see elevated threats ahead. Discover more in PwC’s 29th Global CEO Survey.",2026-03-24,NA,30
PwC,https://www.pwc.com,Explore how to create and protect value,2026-03-24,NA,7
PwC,https://www.pwc.com,We know how your business works so you can put AI to work for your business,2026-03-24,NA,16
PwC,https://www.pwc.com,We bring expertise that industries are built on so you can make decisions your future can stand on,2026-03-24,NA,18
PwC,https://www.pwc.com,"We work with tech’s titans and trailblazers so you can think like a startup, scale like a giant",2026-03-24,NA,19
PwC,https://www.pwc.com,We enhance strategy​ with sustainability​ so you can ​strengthen resilience​ and returns,2026-03-24,NA,12
PwC,https://www.pwc.com,"Last year, we estimated there was US$7 trillion to be won through reinvention. We’ve mapped the value in motion from 2025 to 2035, so you can build a future-ready business to capture it.",2026-03-24,NA,36
PwC,https://www.pwc.com,"Discover how PwC helped execute GE’s bold transformation into three industry-leading companies, fuelling innovation, global efficiency, new growth possibilities and deals transformation.",2026-03-24,NA,24
PwC,https://www.pwc.com,Find out how PwC India helped a client develop a smartphone-based solution that enables cataract screening for the elderly at near zero cost.,2026-03-24,NA,24
PwC,https://www.pwc.com,"PwC UK and Starling Bank are revolutionising the banking industry by offering Starling’s digital platform, Engine, to banks around the world.",2026-03-24,NA,22
PwC,https://www.pwc.com,PwC brings the sharpest minds in tech.  Deep expertise that industries are built on.  And rolling up our sleeves to deliver results.  Alongside you. Start to finish.,2026-03-24,NA,27
PwC,https://www.pwc.com,We enhance strategy with sustainability so you can strengthen resilience and returns,2026-03-24,NA,12
PwC,https://www.pwc.com,"PwC is all about you. Whether you’re just starting out or are an experienced professional, your future starts here.",2026-03-24,NA,20
PwC,https://www.pwc.com,"Get to know PwC’s leadership, keep up with our latest news, and find the regional contact person you need.",2026-03-24,NA,20
PwC,https://www.pwc.com,Global network. Global access. We are present around the world. Find us wherever you need us.,2026-03-24,NA,16
Roland Berger,https://www.rolandberger.com,"For the seventh time, Microsoft Germany and Roland Berger have recognized pioneering solutions for the manufacturing industry with the Microsoft Intelligent Manufacturing Award (MIMA).",2026-03-24,NA,24
Roland Berger,https://www.rolandberger.com,"Announced plant closures increased sixfold as detailed in the Roland Berger commissioned CEFIC study, urging the European chemical industry to act now.",2026-03-24,NA,22
Roland Berger,https://www.rolandberger.com,The perfect storm: When demographic decline meets technological disruption,2026-03-24,NA,9
Roland Berger,https://www.rolandberger.com,"Stefan Schaible wird gemeinsam mit unserem Brüsseler Team ein exklusives CxO-Dinner in Brüssel veranstalten, bei dem Führungskräfte aus Industrie, Technologie, Finanzwesen und Politik zusammenkommen, um über das industrielle KI-Potenzial Europas und die notwendigen Maßnahmen zur Steigerung der Wettbewerbsfähigkeit zu diskutieren. Am folgenden Tag wird Stefan beim Politico Competitive Europe Summit im Rampenlicht stehen und in einem C-Level-Interview seine Sicht auf den aktuellen Stand der KI in Europa und dessen Bedeutung für Wirtschaft und Politik darlegen.  David Born wird als Diskussionsteilnehmer an dem Gipfel teilnehmen und sein Fachwissen zum Binnenmarkt und zur Zukunftsfähigkeit Europas einbringen.",2026-03-24,NA,98
Roland Berger,https://www.rolandberger.com,"Die fiberdays ist Deutschlands führende Fachmesse für Digitalisierung, digitale Infrastruktur und Glasfaserausbau und bringt wichtige Akteure aus den Bereichen Telekommunikation, Medien und Technologie zusammen. Am 25. März um 16:00 Uhr nimmt unser Partner  Fabian Huhle an einer Podiumsdiskussion mit dem Titel “Media Jobs in the Age of AI: A Look into the Crystal Ball – Skill Shift: Which Roles Are Disappearing, Which New Ones Are Emerging?” teil. Die Sitzung befasst sich damit, wie KI die Medienbranche verändert, wie sich die Anforderungen an die Qualifikationen entwickeln und welche Auswirkungen dies auf Unternehmen hat, die sich im digitalen Wandel befinden. Für weitere Informationen wenden Sie sich bitte an  Paulina Wolfgram .",2026-03-24,NA,108
Roland Berger,https://www.rolandberger.com,"Deutschlands Wirtschaft 2026: Schwache Erholung, globale Herausforderungen, Rekord Insolvenzen und hohe Sparneigung. Ausblick und Analysen.",2026-03-24,NA,15
Roland Berger,https://www.rolandberger.com,Die Ralf Schmitz CRO Management deckt die gesamte Wertschöpfungskette der Restrukturierung ab: von der Entwicklung ganzheitlicher Restrukturierungskonzepte über die operative Umsetzung bis zur erfolgreichen Transformation,2026-03-24,NA,25
Roland Berger,https://www.rolandberger.com,"Drawing on the perspectives of over 130 CXOs from a wide range of industries, the study provides a candid look at how marketing is viewed today, what is expected of CMOs, and what it will take for marketing to earn its “license to lead”.",2026-03-24,NA,44
Roland Berger,https://www.rolandberger.com,"Obwohl die IT-Ausgaben von Versicherungen und gesetzlichen Krankenkassen seit Jahren stetig steigen, generieren die Investitionen oft wenig wirtschaftlichen Nutzen. Die Unternehmen stehen hier an einem Wendepunkt. Strategische Prioritäten, Projekte und ihr Wertbeitrag zum Gesamterfolg müssen kritisch hinterfragt und neu ausgerichtet werden.",2026-03-24,NA,42
Roland Berger,https://www.rolandberger.com,"Entdecken Sie den Roland Berger Podcast für Executives, mit sachkundigen Einblicken in globale Trends, neue Technologien, Nachhaltigkeit und Geschäftsstrategien.",2026-03-24,NA,19
Roland Berger,https://www.rolandberger.com,"In der sich neu formierenden geopolitischen Ära analysiert Think:Act, wie Klarheit, Sinnhaftigkeit und Anpassungsfähigkeit Führung in einer komplexen Welt prägen.",2026-03-24,NA,21
Roland Berger,https://www.rolandberger.com,"Mit Roland Berger entscheidest du dich für einen Arbeitgeber, der Vielfalt in allen Facetten wertschätzt und lebt.",2026-03-24,NA,17
Roland Berger,https://www.rolandberger.com,Als einzige internationale Strategieberatung mit europäischen Wurzeln ist Vielfalt Teil unserer Identität.,2026-03-24,NA,12
RSM,https://www.rsmus.com,"Seize opportunity to make a meaningful impact—on your career, your clients, your RSM team and your community.",2026-03-24,NA,18
RSM,https://www.rsmus.com,We celebrate the differences among our talented people and enable them to embrace full ownership of their work and personal lives.,2026-03-24,NA,21
RSM,https://www.rsmus.com,RSM is in the news and making news. Stay updated on our latest announcements and unique insights from thought leaders in the media.,2026-03-24,NA,23
RSM,https://www.rsmus.com,"There is no better way to chart your path than working with advisors who have insight into your business issues, paired with broad service offerings and global technical resources.",2026-03-24,NA,29
RSM,https://www.rsmus.com,"Let’s work together to design solutions to drive your business forward. 
Or start with your industry in mind.",2026-03-24,NA,19
RSM,https://www.rsmus.com,You need to feel confident implementing change that aligns with your business strategy and global industry trends. Our dedicated economic team paired with our robust research program builds perspectives to support that confidence.,2026-03-24,NA,33
RSM,https://www.rsmus.com,Our team members bring these values to bear daily for every client in everything we do.  Get to know us and you'll quickly understand why our people are the faces of RSM.,2026-03-24,NA,33
RSM,https://www.rsmus.com,Interested in joining the team? Learn more about life at RSM.,2026-03-24,NA,11
RSM,https://www.rsmus.com,"At RSM, we embrace and invest in digital tools to enhance your RSM experience. And bring forward digital solutions to enable your business. That's the power of progress.",2026-03-24,NA,29
RSM,https://www.rsmus.com,"Our first-choice advisors listen, understand and lean into uncertainty to help you make confident decisions.  This is power of being understood.",2026-03-24,NA,22
RSM,https://www.rsmus.com,"RSM US LLP is a limited liability partnership and the U.S. member firm of RSM International, a global network of independent assurance, tax and consulting firms. The member firms of RSM International collaborate to provide services to global clients, but are separate and distinct legal entities that cannot obligate each other. Each member firm is responsible only for its own acts and omissions, and not those of any other party. Visit rsmus.com/about for more information regarding RSM US LLP and RSM International.",2026-03-24,NA,85
Simon-Kucher,https://www.simon-kucher.com,Discover 2026 trends that are redefining markets and what it truly takes to unlock transformative growth in today’s world.,2026-03-24,NA,20
Simon-Kucher,https://www.simon-kucher.com,"Optimizing your commercial strategy: product, price, innovation, marketing, and sales",2026-03-24,NA,10
Simon-Kucher,https://www.simon-kucher.com,How to stay ahead in fragmented market,2026-03-24,NA,7
Simon-Kucher,https://www.simon-kucher.com,2026 trends and strategies for sustainable growth,2026-03-24,NA,7
Simon-Kucher,https://www.simon-kucher.com,Expand your value creation potential with GenAI,2026-03-24,NA,7
Simon-Kucher,https://www.simon-kucher.com,"Our sole focus is on unlocking better growth for our clients, increasing their long-term sales, value, and profit.We achieve this by optimizing every lever of their commercial strategy – product, price, innovation, marketing, and sales.",2026-03-24,NA,36
Simon-Kucher,https://www.simon-kucher.com,"Our state-of-the-art solutions allow you to capture significant opportunities by optimizing every single lever of your commercial strategy: reinventing business models, deploying the latest technologies and using powerful insights to create confident pricing, sales, and marketing strategies.All of which put the consumer at the heart of your growth strategy.",2026-03-24,NA,53
Simon-Kucher,https://www.simon-kucher.com,Decades of experience in the Financial Services sector and a deep-rooted understanding of customer decision-making and behavioral economics make us the ideal partner to support you on your journey to sustained profitable growth.,2026-03-24,NA,35
Simon-Kucher,https://www.simon-kucher.com,"Simon-Kucher has led the way in the healthcare industry for over 35 years, helping pharmaceutical, medical technology and consumer healthcare companies identify, enhance, and realize the true value of their offers.With our highly experienced teams based across Europe, the USA, and Asia, we unlock growth opportunities to help commercialize innovations that improve patient health and well-being.",2026-03-24,NA,59
Simon-Kucher,https://www.simon-kucher.com,"Simon-Kucher has deep roots in the Industrials sector. From chemicals to construction, industrial goods to oil and gas, we are here to support you on your journey to sustainable, profitable growth.We bring a wealth of knowledge, experience, and pragmatism to every business challenge.",2026-03-24,NA,45
Simon-Kucher,https://www.simon-kucher.com,"The TMT sector is the global economy's engine of growth and innovation.Our specialist consulting teams can help power value creation, growth, and profit in this fast-moving industry. From pricing to sales, go-to-market to value proposition development, we know how to boost growth and your financial performance.",2026-03-24,NA,51
Simon-Kucher,https://www.simon-kucher.com,We pride ourselves on being hands-on and results driven. Our projects increase our clients’ profitability by an average of 100 to 500 basis points.,2026-03-24,NA,25
Simon-Kucher,https://www.simon-kucher.com,"We understand that joining any firm is a big decision. We offer a huge range of career opportunities where you can make your own impact and build a career around you.So, look around, get to know us, and if you like what you see, why not apply to join our team?",2026-03-24,NA,52
Simon-Kucher,https://www.simon-kucher.com,"Our experts are always happy to discuss your opportunities. Reach out, and we’ll connect you with a member of our team.",2026-03-24,NA,22
Simon-Kucher,https://www.simon-kucher.com,"Simon-Kucher is a global consultancy firm with over 2,000 employees in 30+ countries focused on unlocking better growth that drives measurable revenue and profit for our clients.With over 40 years of experience in monetization topics of all kinds – we are regarded as the world’s leading pricing and growth specialist.",2026-03-24,NA,53
Simon-Kucher,https://www.simon-kucher.com,"Our sole focus is on unlocking better growth for our clients, increasing their long-term sales, value, and profit. We achieve this by optimizing every lever of their commercial strategy – product, price, innovation, marketing, and sales.Enabled by deep science and digital capabilities, our projects increase our clients’ profitability by an average of 100 to 500 basis points.",2026-03-24,NA,58
Simon-Kucher,https://www.simon-kucher.com,"Our specialists bring deep industry expertise gained from hands-on experience across functions, sectors, and geographies.Discover how our services and pragmatic solutions are helping to redefine and unlock better growth in your industry.",2026-03-24,NA,34
Simon-Kucher,https://www.simon-kucher.com,"Read our latest insights, ideas, and perspectives. A cross-section of our latest thinking across industries and capabilities can be found here.",2026-03-24,NA,22
Simon-Kucher,https://www.simon-kucher.com,"Better growth starts here, with you!Whether you are an intern, a new graduate, or a mid-career professional, Simon-Kucher offers you exciting opportunities to pursue your career goals.",2026-03-24,NA,30
Simon-Kucher,https://www.simon-kucher.com,Explore our latest events. Meet our leaders and specialists to learn more about us and share experiences and knowledge.,2026-03-24,NA,19
Slalom,https://www.slalom.com,"From strategy to implementation, Slalom helps businesses unlock the full potential of AI—driving innovation, efficiency, and measurable results.",2026-03-24,NA,19
Slalom,https://www.slalom.com,Key findings from Slalom’s AI Research Report,2026-03-24,NA,8
Slalom,https://www.slalom.com,Steps to scale AI and deliver real business impact,2026-03-24,NA,9
Slalom,https://www.slalom.com,"Rethink the future of marketing with modular strategies, nonlinear customer journeys, AI-powered personalization, and digital experience design that drives growth.",2026-03-24,NA,21
Slalom,https://www.slalom.com,"See how we helped Renown Health rebuild patient access, creating an experience that’s digital when you want, human when you prefer.",2026-03-24,NA,22
Slalom,https://www.slalom.com,"See how a technical service leader in the video game industry turned untapped data into stronger insights, publisher support, and new levels of player engagement.",2026-03-24,NA,25
Slalom,https://www.slalom.com,"From quick fixes to long-term value—see what happens when contact centers are built for connection, not containment.",2026-03-24,NA,19
Slalom,https://www.slalom.com,"Explore how today’s leaders are building future-ready orgs with short cycles, smarter metrics, stronger data, and hands-on leadership.",2026-03-24,NA,21
Slalom,https://www.slalom.com,"See how a Snowflake data mart is helping Multnomah County fight homelessness with clear insights, better services, and stronger funding.",2026-03-24,NA,20
Slalom,https://www.slalom.com,"Discover how Slalom and Protas revolutionised clinical trials with Cantata, reducing costs tenfold and improving patient safety.",2026-03-24,NA,17
Slalom,https://www.slalom.com,Find out how c-suite leaders are learning from past technology implementations and reinventing their organizations for the future.,2026-03-24,NA,19
Slalom,https://www.slalom.com,We’ve come back to Slalom for multiple different engagements because we’ve been really pleased with the caliber of resources and the fit with the project team.,2026-03-24,NA,28
Slalom,https://www.slalom.com,"I very much enjoyed partnering with the Slalom team. The mix of digital expertise, delivery focus, and client-focused culture contributed directly to our accelerated digital journey.",2026-03-24,NA,27
Slalom,https://www.slalom.com,The general sentiment across the team is that Slalom has helped everyone level up. This company is one of the best consulting firms that they’ve worked with in their careers.,2026-03-24,NA,31
Slalom,https://www.slalom.com,"Not only did Slalom help us build the foundation for one of our core enterprise goals—a holistic, well-defined culture—it informed executive conversations around strategy and fostered engagement from our teams around the world.",2026-03-24,NA,36
Slalom,https://www.slalom.com,"Every day we bring our heads and our hearts to being a trusted copilot, respectful challenger, and unwavering champion for each of our customers.",2026-03-24,NA,24
Slalom,https://www.slalom.com,"From strategy to digital product building and beyond, we bring the right mix of services to accelerate your vision with holistic, practical solutions. We listen deeply and share our knowledge every step of the way, empowering your teams to continue the momentum after we’re gone.",2026-03-24,NA,46
Slalom,https://www.slalom.com,We have rich experience and proven results in your industry. We also share insights across industries to help you uncover new opportunities to adapt and disrupt.,2026-03-24,NA,26
Slalom,https://www.slalom.com,"Together with over 700 leading and emerging technology partners, we innovate and co-create to deliver the best ideas and solutions for you.",2026-03-24,NA,23
Slalom,https://www.slalom.com,Slalom Collaborates with OpenAI to Enable AI Offerings for the U.S. Government,2026-03-24,NA,13
Slalom,https://www.slalom.com,Slalom Addresses Legacy Tech Modernization With a Humorous Campaign,2026-03-24,NA,9
Slalom,https://www.slalom.com,Slalom Expands LATAM Reach Into Colombia,2026-03-24,NA,6
Slalom,https://www.slalom.com,Slalom Wins 2025 Google Cloud ​Artificial Intelligence ​Partner of the Year Award for Public Sector,2026-03-24,NA,15
Slalom,https://www.slalom.com,Forbes recognizes Slalom as one of America’s Best Management Consulting Firms,2026-03-24,NA,12
Slalom,https://www.slalom.com,Slalom appoints tech and business executive John Connors to its Board of Directors,2026-03-24,NA,13
Slalom,https://www.slalom.com,Slalom Awarded 11 2024 AWS Partner Award Acknowledgments Including GenAI Consulting Partner of the Year - Global,2026-03-24,NA,16
Slalom,https://www.slalom.com,Slalom’s Greenhouse Gas Emission Reduction Targets Approved by the Science Based Targets Initiative,2026-03-24,NA,14
Slalom,https://www.slalom.com,Slalom and Salesforce expand partnership to unleash the power of data for customers’ AI transformation,2026-03-24,NA,15
Slalom,https://www.slalom.com,Slalom Announces Collaboration with Snowflake to Power AI-Driven Transformation in AI Data Cloud,2026-03-24,NA,14
Slalom,https://www.slalom.com,Get the latest news and updates about Slalom.,2026-03-24,NA,8
Strategy&,https://www.strategyand.pwc.com,Explore our latest book on how to transform organisations and shape the future.,2026-03-24,NA,13
Strategy&,https://www.strategyand.pwc.com,Playback of this video is not currently available,2026-03-24,NA,8
Strategy&,https://www.strategyand.pwc.com,"In an uneven business climate, companies need to transform how they operate, while creating the capacity to invest in growth.",2026-03-24,NA,20
Strategy&,https://www.strategyand.pwc.com,"Through our expansive industry experience within PwC, we help create integrated, end-to-end digital solutions from strategy and innovation through to execution to solve our clients' most complex business challenges.",2026-03-24,NA,31
